Song_Id,track_name,artist(s)_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%
3264,San Lucas,Kevin Kaarl,1,2019,11,7,407,1,244891912.0,5,0,5,0,0.0,92,G,Major,58.0,27.0,36.0,86.0,0.0,9.0,3.0
4372,This Love (Taylorï¿½ï¿½ï¿½s Ve,Taylor Swift,1,2022,5,6,1492,0,132171975.0,26,2,15,0,2.0,144,E,Major,47.0,7.0,50.0,32.0,0.0,7.0,4.0
3493,Good Looking,Suki Waterhouse,1,2017,10,20,2264,0,184706613.0,11,6,25,0,1.0,150,E,Major,66.94701986754967,27.0,56.0,8.0,0.0,13.0,3.0
2151,Yet To Come,BTS,1,2022,6,10,829,0,302006641.0,32,110,26,0,0.0,172,C#,Major,56.0,68.0,89.0,4.0,0.0,33.0,19.0
4659,Music For a Sushi Restaurant,Harry Styles,1,2022,5,20,4449,1,334733572.0,80,11,66,0,1.0,107,B,Major,72.0,36.0,72.0,26.0,6.0,11.0,4.0
3689,Matilda,Harry Styles,1,2022,5,20,3218,3,366214458.0,29,10,79,0,0.0,114,D,Major,51.0,51.439293598233995,29.0,90.0,0.0,10.0,4.0
4121,For Youth,BTS,1,2022,6,10,327,0,114546317.0,5,40,12,0,0.0,117,D,Major,63.0,29.0,51.0,43.0,0.0,25.0,10.101545253863135
4600,Daylight,Harry Styles,1,2022,5,20,2775,0,290833204.0,21,11,40,0,0.0,146,Unknown,Major,66.94701986754967,63.0,45.0,48.0,0.0,18.0,4.0
3453,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,1,2022,5,6,4576,0,448500832.0,79,13,93,0,17.0,160,G#,Minor,80.0,74.0,60.0,8.0,0.0,14.0,26.0
2891,Cash In Cash Out,"Pharrell Williams, Tyler, The Creator, 21 Savage",4,2022,6,10,2313,0,136676504.0,34,0,29,0,0.0,120,G,Major,66.94701986754967,15.0,56.0,1.0,0.0,8.0,6.0
3188,Potion (with Dua Lipa & Young Thug),"Calvin Harris, Dua Lipa, Young Thug",3,2022,5,27,3983,0,190625045.0,73,45,119,0,0.0,100,B,Minor,82.0,76.0,70.0,16.0,0.0,8.0,5.0
2327,Born Singer,BTS,1,2022,6,10,279,0,79095270.0,0,18,6,0,0.0,158,G#,Minor,60.0,68.0,84.0,4.0,0.0,24.0,11.0
3592,Little Freak,Harry Styles,1,2022,5,20,2302,0,273194684.0,20,3,39,0,0.0,142,D#,Major,56.0,40.0,54.0,72.0,0.0,10.0,4.0
3624,La Llevo Al Cielo (Ft. ï¿½ï¿½engo F,"Nengo Flow, Anuel Aa, Chris Jedi, Chencho Corleone",4,2022,5,20,3559,3,333146475.0,36,1,31,0,1.0,170,A,Minor,80.0,77.0,85.0,11.0,0.0,17.0,14.0
2790,True Love,"Kanye West, XXXTENTACION",2,2022,5,27,2129,0,194902696.0,23,1,44,1,0.0,84,F,Minor,71.0,39.0,86.0,2.0,0.0,51.0,25.0
4588,Satellite,Harry Styles,1,2022,5,20,3291,5,311482393.0,43,28,79,0,208.0,139,Unknown,Major,58.0,30.0,46.0,14.0,0.0,9.0,3.0
2107,Love Of My Life,Harry Styles,1,2022,5,20,1933,0,233671263.0,13,2,31,0,0.0,118,G,Major,56.0,20.0,54.0,67.0,0.0,6.0,5.0
2895,Grapejuice,Harry Styles,1,2022,5,20,1986,0,199587884.0,7,1,15,0,0.0,183,F,Major,65.0,88.0,72.0,36.0,14.0,20.0,3.0
2782,So Good,Halsey,1,2022,6,9,1057,0,91781263.0,51,14,19,0,0.0,83,D#,Minor,63.0,29.0,62.0,4.0,0.0,18.0,4.0
4506,Belly Dancer,"BYOR, Imanbek",2,2022,2,18,5115,13,383835984.0,109,38,301,1,33.0,122,C#,Major,85.0,42.0,64.24366041896361,6.0,0.0,17.0,14.0
2873,Keep Driving,Harry Styles,1,2022,5,20,2094,1,236060709.0,8,1,18,0,0.0,165,A,Major,72.0,90.0,48.0,32.0,0.0,18.0,10.101545253863135
3887,Die Young (feat. 347aidan),"Sleepy hallow, 347aidan",2,2022,5,25,896,0,160845341.0,19,0,15,0,0.0,77,B,Major,81.0,68.0,58.0,83.0,0.0,11.0,10.101545253863135
4435,Only Love Can Hurt Like This,Paloma Faith,1,2014,1,1,5148,0,588955257.0,90,22,365,0,114.0,91,G#,Major,57.0,30.0,89.0,10.0,0.0,33.0,8.0
3164,Hold My Hand,Lady Gaga,1,2022,5,3,2528,0,238350348.0,63,8,270,2,105.0,148,G,Major,51.0,21.0,63.0,5.0,0.0,41.0,3.0
2941,Numb,"Marshmello, Khalid",2,2022,6,10,3879,2,295307001.0,107,76,86,1,9.0,120,Unknown,Minor,66.94701986754967,63.0,77.0,12.0,1.0,10.0,5.0
4179,Crazy What Love Can Do,"David Guetta, Ella Henderson, Becky Hill",3,2022,3,18,5290,0,286739476.0,139,73,142,0,5.0,123,E,Minor,60.0,46.0,71.0,3.0,0.0,16.0,4.0
4913,SLOW DANCING IN THE DARK,Joji,1,2018,9,12,10211,0,1122364376.0,38,79,65,0,1.0,89,D#,Major,52.0,51.439293598233995,64.24366041896361,54.0,1.0,19.0,3.0
3485,Boyfriends,Harry Styles,1,2022,5,20,1517,0,137070925.0,26,2,30,0,0.0,118,Unknown,Major,42.0,32.0,20.0,94.0,0.0,11.0,4.0
3481,295,Sidhu Moose Wala,1,2021,5,15,246,4,183273246.0,4,106,0,0,7.0,90,B,Minor,68.0,54.0,76.0,21.0,0.0,11.0,20.0
3929,Tak Ingin Usai,Keisya Levronka,1,2022,5,13,220,4,184807630.0,16,5,0,0,6.0,130,Unknown,Major,63.5,44.5,51.0,44.0,0.0,16.559050772626932,4.5
3740,Master of Puppets (Remastered),Metallica,1,1986,3,3,6080,0,704171068.0,112,198,406,1,0.0,105,E,Minor,54.0,59.0,83.0,0.0,44.0,20.0,4.0
2678,BREAK MY SOUL,Beyoncï¿,1,2022,6,21,9724,0,354614964.0,222,61,259,14,2.0,115,C#,Minor,70.0,87.0,88.0,4.0,0.0,26.0,8.0
2226,ULTRA SOLO REMIX,"De La Ghetto, Feid, Polima WestCoast, Paloma Mami, Pailita",5,2022,6,16,2341,0,279717388.0,37,2,38,2,0.0,110,C#,Major,91.0,59.0,82.0,26.994487320837926,1.6225165562913908,6.0,8.0
4715,Massive,Drake,1,2022,6,17,5263,0,195628667.0,66,89,61,0,11.0,125,E,Minor,51.0,5.0,68.0,12.0,2.0,15.0,6.0
3121,Betty (Get Money),Yung Gravy,1,2022,6,10,2402,0,221752937.0,45,2,26,0,1.0,102,C#,Major,73.0,62.0,75.0,0.0,0.0,34.0,8.0
3108,Ojos Marrones,Lasso,1,2022,2,6,795,11,263280370.0,26,18,15,1,4.0,120,G#,Minor,81.0,72.0,65.0,26.994487320837926,0.0,14.0,4.0
3143,POP!,Nayeon,1,2022,6,24,571,0,213505179.0,19,21,14,0,2.0,97,D,Major,80.0,36.0,64.24366041896361,4.0,0.0,3.0,5.0
4840,Layla,"Schï¿½ï¿½rze, DJ R",2,2022,3,24,832,3,130419412.0,18,124,24,1,0.0,140,F,Minor,44.0,41.0,92.0,0.0,0.0,44.0,7.0
4823,Sweet Child O' Mine,Guns N' Roses,1,1987,1,1,41231,1,1553497987.0,228,151,6720,3,99.0,125,F#,Major,45.0,67.0,90.0,9.0,11.0,10.0,5.0
3616,Last Last,Burna Boy,1,2022,5,12,4526,12,293466523.0,156,275,150,3,128.0,88,D#,Minor,80.0,51.439293598233995,56.0,13.0,0.0,8.0,9.0
2564,Sticky,Drake,1,2022,6,17,2814,0,191448892.0,38,105,25,0,2.0,137,A#,Minor,88.0,8.0,49.0,9.0,0.0,9.0,14.0
4849,Hot Shit (feat. Ye & Lil Durk),"Kanye West, Lil Durk, Cardi B",3,2022,7,1,1601,0,85924992.0,11,0,2,0,0.0,157,A,Major,88.0,52.0,69.0,0.0,0.0,8.0,10.101545253863135
2040,La Loto,"Anitta, Tini, Becky G",3,2022,7,6,945,0,121189256.0,49,3,57,0,0.0,90,C#,Major,85.0,80.0,83.0,10.0,0.0,8.0,11.0
3489,die first,Nessa Barrett,1,2022,6,24,767,0,131746175.0,25,0,22,0,0.0,183,G#,Minor,44.0,44.0,67.0,7.0,0.0,12.0,13.0
2625,cï¿½ï¿½mo dormi,Rels B,1,2022,8,4,1452,35,331511413.0,16,15,20,0,0.0,126,C#,Major,63.0,56.0,43.0,24.0,0.0,18.118101545253865,23.0
2544,Bad Decisions (with BTS & Snoop Dogg),"Snoop Dogg, BTS, Benny Blanco",3,2022,8,5,1456,0,219196651.0,53,2,33,0,0.0,120,Unknown,Major,77.0,51.439293598233995,87.0,2.0,0.0,23.0,12.0
2118,STAYING ALIVE (feat. Drake & Lil Baby),"Drake, DJ Khaled, Lil Baby",3,2022,8,5,2107,0,170732845.0,51,1,50,0,0.0,130,E,Minor,72.0,18.0,46.0,7.0,0.0,28.0,8.0
3383,Caile,Luar La L,1,2020,12,18,1494,2,273914335.0,17,12,15,0,0.0,122,Unknown,Major,70.0,46.0,76.0,30.0,0.0,9.0,45.0
4495,Si Te La Encuentras Por Ahï¿,Feid,1,2022,8,5,1379,4,179061440.0,23,10,18,0,0.0,172,G#,Minor,74.0,46.0,58.0,15.0,0.0,13.0,8.0
4186,GIVENCHY,Duki,1,2022,7,20,625,4,185236961.0,13,18,12,0,0.0,103,G#,Major,61.0,38.0,62.0,14.0,0.0,23.0,40.0
2511,"Come Back Home - From ""Purple Hearts""",Sofia Carson,1,2022,7,12,367,0,97610446.0,28,67,195,0,0.0,145,G,Major,56.0,43.0,53.0,24.0,0.0,12.0,4.0
4943,El Rescate,"Grupo Marca Registrada, Junior H",2,2022,7,22,527,4,287278853.0,10,43,3,1,0.0,99,G,Minor,74.5,55.5,55.5,29.0,0.0,8.5,23.5
3711,"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)","Calvin Harris, Halsey, Pharrell Williams, Justin Timberlake",4,2022,7,15,3113,0,123473120.0,54,6,124,1,0.0,126,A,Major,81.0,90.0,73.0,28.0,1.6225165562913908,29.0,4.0
2232,Siempre Pendientes,"Peso Pluma, Luis R Conriquez",2,2022,8,15,685,5,295152154.0,15,79,4,2,0.0,136,Unknown,Major,77.0,71.0,75.0,33.0,1.0,13.0,4.0
3911,JGL,"Luis R Conriquez, La Adictiva",2,2022,2,18,782,9,323455692.0,15,33,6,1,0.0,113,G#,Major,70.0,51.439293598233995,59.0,55.0,0.0,27.0,12.0
2513,Pipoco,"Melody, Ana Castela, Dj Chris No Beat",3,2022,5,20,1112,4,191873381.0,22,2,65,1,3.0,135,G#,Major,77.0,74.0,74.0,47.0,0.0,34.0,8.0
3965,Forget Me,Lewis Capaldi,1,2022,9,9,2520,4,239411309.0,93,95,84,9,202.0,102,C#,Minor,67.0,72.0,74.0,30.0,0.0,36.0,4.0
4183,After LIKE,IVE,1,2022,8,22,767,12,265548837.0,20,129,11,0,12.0,125,Unknown,Major,68.0,80.0,92.0,10.0,0.0,9.0,12.0
3548,Bound 2,Kanye West,1,2013,1,1,19806,7,703301727.0,33,11,274,0,0.0,149,C#,Major,37.0,28.0,66.0,14.0,0.0,9.0,5.0
4428,B.O.T.A. (Baddest Of Them All) - Edit,"Interplanetary Criminal, Eliza Rose",2,2022,6,15,5153,6,244585109.0,102,53,113,12,0.0,137,Unknown,Major,74.0,71.0,89.0,26.994487320837926,61.0,15.0,5.0
2421,Talk that Talk,TWICE,1,2022,8,26,615,0,189476119.0,14,77,15,1,2.0,120,D#,Minor,77.0,78.0,91.0,14.0,0.0,33.0,12.0
2090,BILLIE EILISH.,Armani White,1,2022,1,20,2537,0,277132266.0,49,1,67,11,1.0,100,C#,Major,90.0,75.0,50.0,11.0,0.0,9.0,26.0
2379,Ferxxo 100,Feid,1,2022,6,3,1647,30,278920007.0,20,49,23,2,2.0,164,G#,Minor,70.0,58.0,57.0,25.0,0.0,15.0,7.0
4314,KU LO SA - A COLORS SHOW,Oxlade,1,2022,6,10,2019,8,222410722.0,117,72,107,1,7.0,93,A#,Minor,65.0,79.0,66.0,31.0,0.0,22.0,7.0
3022,Prohibidox,Feid,1,2022,9,13,1473,12,185392587.0,25,36,25,1,0.0,180,C#,Minor,65.0,52.0,80.0,5.0,0.0,6.0,25.0
2684,Static,Steve Lacy,1,2022,7,15,1613,0,202452860.0,21,15,13,0,0.0,79,C#,Major,34.0,22.0,31.0,43.0,63.0,18.118101545253865,7.0
4327,The Scientist,Coldplay,1,2002,8,5,30992,6,1608164312.0,124,25,7827,1,0.0,146,F,Major,56.0,21.0,44.0,73.0,0.0,11.0,2.0
3793,Sparks,Coldplay,1,2000,7,10,10826,4,624101957.0,24,0,805,0,0.0,103,C#,Major,37.0,17.0,27.0,75.0,5.0,10.0,3.0
2816,XQ Te Pones Asï¿,"Yandel, Feid",2,2022,9,13,308,0,47093942.0,6,1,6,0,0.0,92,A#,Major,81.0,48.0,70.0,13.0,0.0,15.0,7.0
2076,Selfish,PnB Rock,1,2016,6,23,2468,0,380319238.0,15,0,0,0,0.0,102,C#,Minor,64.0,4.0,60.0,11.0,0.0,19.0,10.101545253863135
4239,Sin Seï¿½ï,"Ovy On The Drums, Quevedo",2,2022,7,22,1097,2,209106362.0,18,10,13,1,1.0,118,B,Minor,66.94701986754967,75.0,85.0,26.994487320837926,1.0,11.0,4.0
4200,Poland,Lil Yachty,1,2022,6,23,1584,0,115331792.0,38,0,24,0,0.0,150,F,Minor,70.0,26.0,56.0,14.0,83.0,11.0,5.0
2428,THE LONELIEST,Mï¿½ï¿½ne,1,2022,10,7,1585,5,225093344.0,78,65,328,1,198.0,130,D,Major,52.0,24.0,60.0,0.0,0.0,8.0,3.0
3138,Bye Bye,"Marshmello, Juice WRLD",2,2022,10,14,766,0,84697729.0,16,0,9,0,0.0,83,D#,Minor,65.0,24.0,53.0,6.0,0.0,51.0,4.0
4583,BABY OTAKU,"Fran C, Polima WestCoast, Nickoog Clk, Pablito Pesadilla",4,2022,8,18,836,0,159240673.0,14,1,13,0,0.0,102,A,Major,84.0,43.0,75.0,5.0,0.0,6.0,8.0
2485,Nxde,(G)I-DLE,1,2022,10,17,430,6,170709584.0,14,116,9,0,11.0,136,E,Minor,73.0,65.0,91.0,4.0,0.0,48.0,18.0
2131,Miss You,Southstar,1,1982,5,16,2020,0,154356956.0,77,10,119,0,40.0,145,A,Major,66.0,24.0,58.0,17.0,0.0,19.0,5.0
3999,we fell in love in october,girl in red,1,2018,11,21,6858,0,723043854.0,31,21,15,0,4.0,130,G,Major,57.0,24.0,64.24366041896361,11.0,18.0,16.0,3.0
4080,2 Be Loved (Am I Ready),Lizzo,1,2022,7,14,3682,6,247689123.0,41,0,158,2,68.0,156,G,Major,72.0,92.0,77.0,9.0,0.0,8.0,11.0
3441,Celestial,Ed Sheeran,1,2022,9,29,1639,0,176474912.0,86,14,80,0,37.0,123,D,Major,57.0,50.0,85.0,5.0,0.0,18.118101545253865,4.0
2747,Major Distribution,"Drake, 21 Savage",2,2022,11,4,1545,0,154863153.0,22,7,15,0,0.0,131,G#,Minor,91.0,23.0,55.0,1.0,0.0,7.0,32.0
3779,Pussy & Millions (feat. Travis Scott),"Drake, Travis Scott, 21 Savage",3,2022,11,4,1930,0,191333656.0,24,8,17,0,1.0,122,E,Minor,75.0,45.0,63.0,6.0,0.0,35.0,12.0
2881,Vigilante Shit,Taylor Swift,1,2022,10,21,1948,0,253650850.0,12,9,16,0,0.0,80,E,Minor,80.0,16.0,28.0,17.0,0.0,12.0,39.0
2483,Question...?,Taylor Swift,1,2022,10,21,1608,0,223064273.0,10,3,12,0,0.0,109,G,Major,75.0,11.0,50.0,20.0,0.0,30.0,10.101545253863135
3772,Mastermind,Taylor Swift,1,2022,10,21,1936,0,218320587.0,7,5,13,0,0.0,126,E,Major,66.0,12.0,35.0,55.0,0.0,9.0,14.0
3094,Labyrinth,Taylor Swift,1,2022,10,21,1597,0,187339835.0,6,3,15,0,0.0,110,Unknown,Major,48.0,15.0,31.0,80.0,22.0,12.0,4.0
4853,Spin Bout U,"Drake, 21 Savage",2,2022,11,4,1652,2,198365537.0,26,52,10,0,95.0,130,G,Major,77.0,20.0,70.0,1.0,0.0,16.0,5.0
2997,Sweet Nothing,Taylor Swift,1,2022,10,21,1747,0,186104310.0,9,6,13,0,2.0,177,Unknown,Major,34.0,39.0,16.0,97.0,0.0,12.0,5.0
4146,"Would've, Could've, Should've",Taylor Swift,1,2022,10,21,1715,0,177503916.0,4,5,8,0,0.0,158,G,Major,48.0,55.0,84.0,43.0,0.0,15.0,12.0
2356,Con La Brisa,"Ludwig Goransson, Foudeqush",2,2022,11,4,486,0,71095708.0,8,1,7,0,0.0,114,D,Minor,62.0,25.0,44.0,51.0,33.0,18.118101545253865,3.0
4762,The Astronaut,Jin,1,2022,10,28,481,9,203436468.0,10,100,15,1,27.0,125,F,Major,54.0,22.0,76.0,0.0,0.0,14.0,3.0
4986,BackOutsideBoyz,Drake,1,2022,11,4,1045,0,93367537.0,8,5,2,0,0.0,142,F,Minor,85.0,40.0,43.0,4.0,0.0,39.0,10.101545253863135
4172,Broke Boys,"Drake, 21 Savage",2,2022,11,4,1060,0,106249219.0,3,8,5,0,0.0,120,D,Major,64.0,11.0,53.0,1.0,0.0,25.0,27.0
2010,The Great War,Taylor Swift,1,2022,10,21,1274,0,181382590.0,1,6,11,0,0.0,96,F,Major,57.0,55.0,64.24366041896361,22.0,0.0,8.0,4.0
3898,My Mind & Me,Selena Gomez,1,2022,11,3,953,0,91473363.0,61,13,37,1,0.0,144,A,Major,60.0,24.0,39.0,57.0,0.0,8.0,3.0
4471,Bigger Than The Whole Sky,Taylor Swift,1,2022,10,21,1180,0,121871870.0,4,0,8,0,0.0,166,F#,Major,42.0,7.0,24.0,83.0,1.0,12.0,6.0
4482,A Veces (feat. Feid),"Feid, Paulo Londra",2,2022,11,3,573,0,73513683.0,2,0,7,0,0.0,92,C#,Major,80.0,81.0,67.0,4.0,0.0,8.0,6.0
4881,En La De Ella,"Feid, Sech, Jhayco",3,2022,10,20,1320,0,133895612.0,29,26,17,0,0.0,97,C#,Major,82.0,67.0,77.0,8.0,0.0,12.0,5.0
3494,Alone,Burna Boy,1,2022,11,4,782,2,96007391.0,27,18,32,1,0.0,90,E,Minor,61.0,32.0,67.0,15.0,1.6225165562913908,11.0,5.0
